Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
Q8N163;57,82492681;74,42299742;93,96666667;117,2263566;75,03875969;71,07700258;93,96666667;93,96666667;42,9;57,3;195,4;29,2;85,91731266;76,89922481;85,91731266;93,96666667;93,96666667;123,2470284;93,83333333;93,96666667;69,20956072;87,74571309;99,56666667;117,2263566;58,3;76,77368945;74,99508817;75,03875969;94,08197407;94,08197407;80,26559547;96,61229611;76,41708733;82,00127092;61,77157623;61,77157623;75,03875969;70,43100775;78,26873385;66,9;84,26302802;107,4591731;77,4;61,77157623;57,79250646;67,00650599;82,4;86,5;80,3;56,9;99,3;46,4;72,8;70,7;125,4263566;95,89147287;88,13953488;70,07751938;75,65891473;86,20155039;68,8372093;103,5759097;80,86574655;79,54830615;101,8820577;73,27478043;107,0890841;75,28230866;68,95863655;61,77157623;70,12969469;67,14625323;74,10876446;63,16718346;57,37906977;72,59196989;78,56545379;89,16771225;78,56545379;78,56545379;78,56545379;87,74571309;75,03875969;57,37906977;61,77157623;57,37906977;67,55968992;61,2;66,53049096;65,40490956;67,14625323;61,77157623;61,33333333;57,5124031;85,58912751;61,77157623;53,53333333;61,77157623;63,50650599;75,03875969;63,50650599;53,53333333;93,96666667;65,40490956;65,40490956;51,77906977;93,96666667;65,40490956
Q8N1A0;183,6666667;172,8514739;83,51564626;73,84424951;52,96404276;56,11598441;435,5666667;143,0096051;164,6300363;76,28729458;109,928655;93,16666667;69,63937622;62,98732943;125,4713625;93,1;275,0333333;134,0906871;275,0333333;93,1;149,705725;76,84190079;167,1666667;168,0155945;182,5666667;167,1666667;161,1333333;87,4;47;51,7;102,6;65,2;84,5;68,5;299,3;183,2;103,5;75,8;188,8;137,6;215,6;324,4;215,1;806;285;215,7;120,1;77,3;162,8;185,3;71,2;111,7;121,4;86,7;86,5497076;55,62865497;77,04678363;41,88596491;76,24269006;77,04678363;35,67251462;46,83982684;90,82251082;179,3939394;81,12554113;62,16450216;26,75324675;43,54978355;89,8931001;54,03304179;36,05442177;37,51214772;31,29251701;48,202138;74,63556851;60,29810298;62,26287263;98,30623306;58,7398374;161,6531165;43,83468835;45,12195122;98,55537721;144,4622793;103,3707865;226,9662921;221,187801;129,3739968;89,64781217;235,1120598;201,0672359;142,26254;85,69903949;127,4279616;87,24696356;160,2226721;76,6194332;70,74898785;58,40080972;135,0202429;98,68421053;122,7895392;85,42963885;81,32004981;186,0523039;200,996264;257,4097136;121,5442092
Q8N1N4;56,56666667;71,96975945;70,4209622;77,56872852;65,17182131;48,56697819;67,18213058;112,0113717;44,47212093;123,2573274;75,40125221;109,6257652;45,81229566;104,0985548;87,89386401;56,19937695;56,19937695;117,4518147;188,5024356;56,19937695;44,64174455;64,8285154;76,2628866;87,22255805;114,9333333;87,22255805;102,7810239;42,6209622;52,28762887;97,22885795;93,16514064;109,6257652;73,7371134;19,1;48,1;102,5;194,2;898,6;44,64174455;55,47896233;260,6491401;79,26185344;78,93864013;82,8991945;78,93864013;54,05498282;59,71223946;52,28762887;70,4209622;70,4209622;70,4209622;79,71649485;79,71649485;70,4209622;47,57530463;69,93784758;102,7810239;93,16514064;96,83958872;96,83958872;95,17544992;77,35643312;106,8447412;106,8447412;106,8447412;106,8447412;106,8447412;106,8447412;35,41237113;71,34020619;65,30927835;65,6185567;43,45360825;82,83505155;47,37113402;90,15025042;67,77963272;114,6911519;111,6861436;94,15692821;164,6076795;159,0984975;39,34579439;45,60747664;29,71962617;52,61682243;24,20560748;70,37383178;42,00426439;69,86496091;76,3326226;114,3567875;145,344705;90,61833689;64,20142146;102,7810239;82,46902737;102,7810239;57,18847352;90,99651694;60,25052138;78,61788618;255,2845528;341,5447154;173,8211382;228,1300813;173,495935;514,4715447
Q8N283;486,8200837;243,3751743;486,8200837;134,295846;304,5327755;219,4275583;304,0446304;363,7063351;74,23566291;66,81575832;214,5753589;67,09276986;99,82269504;91,18541033;267,0219065;131,0231023;288,3817978;65,2640264;363,7063351;65,2640264;228,2558194;252,8038996;341,5620642;245,0464835;96,45390071;201,9360478;17,96572692;262,7289703;63,58878814;64,6987819;66,81575832;63,78043084;63,10064309;219,6185347;21,58834624;17,96572692;96,45390071;249,8986829;142,6155116;221,9952635;104,2491749;387,4579794;292,8063943;130,4965443;251,7075398;486,3319386;63,58878814;219,6185347;63,58878814;63,58878814;63,58878814;63,58878814;63,58878814;219,6185347;49,54407295;48,78419453;586,6261398;152,2036474;136,3981763;114,2857143;22,87234043;52,56199653;17,96572692;17,96572692;17,96572692;17,96572692;17,96572692;17,96572692;94,14225941;14,22594142;15,69037657;330,9623431;620,292887;73,43096234;824,4769874;32,0066335;22,55389718;12,93532338;26,20232172;14,75953566;35,32338308;33,83084577;39,38979004;168,5827902;130,1155116;50,46133204;96,7741531;318,6796921;48,6678508;148,6678508;468,6500888;338,7211368;283,7477798;261,1012433;20,17326733;25,37128713;62,87128713;217,450495;295,049505;112,7475248;69,92574257;52,7640264;130,1155116;219,6185347;95,59555423;88,56470753;96,45390071;96,45390071
Q8N3T6;36,8;227,5;248,4;285,4;255,9;131,5;75,9;261,3;19,3;106;215,9;129,6;50,7;338,4;228,4;0,3;1;2,6;2,1;5,5;23,46666667;203,8666667;140,5666667;228,7666667;78,1;127,9333333;127,9333333;32,9;138,5;82;185;96,8;131,7;18,2;70,4;67,1;30,6;128,5;1,9;160,2666667;80,7;228,7666667;189,0333333;165,8;217,7333333;127,9333333;14,2;205,2;207;169,6;63,3;298,6;75,5;73,4;150,5;130,2;183,5666667;193,4666667;217,7333333;183,5666667;193,4666667;135,1666667;121,2666667;121,2666667;121,2666667;121,2666667;121,2666667;121,2666667;135,1666667;183,5666667;121,2666667;178,4333333;121,2666667;217,7333333;183,5666667;135,1666667;121,2666667;81,96666667;81,96666667;116,3;121,2666667;121,2666667;116,3;205,1;193,4666667;193,4666667;183,5666667;183,5666667;183,5666667;150,5;183,5666667;183,5666667;116,3;116,3;116,3;193,4666667;193,4666667;116,3;154,1666667;116,3;154,1666667;116,3;150,5;81,96666667;191,4;110,8;150,5;81,96666667
Q8N3U4;8,2;71,1;71,4;209,9;45;38,5;56,6;41,7;16,5;34,8;265;37,3;151,4805415;57,76666667;75,43333333;139,8333333;139,8333333;153,9473435;205,9333333;173,3666667;25,6;36,5;258,5;246,6;118,7;142,9;18,1;18,2;70,2;69,3;119,4;44,5;90,2;78,55060671;78,03333333;68,78912614;72,73417936;57,33333333;56,50239562;85,16666667;50,1;240,5;74,98995751;51,77235074;69,1770954;82,14632405;39,7;86,5;95,6;132,5;49,9;111,1;75,2;61,9;214,3401015;247,5888325;124,8730964;98,73096447;103,680203;103,1725888;83,50253807;308,9772727;26,47727273;83,63636364;105,6818182;88,18181818;65,68181818;48,52272727;285,7601713;56,63811563;111,1349036;98,07280514;106,3169165;114,9892934;85,43897216;185,2906287;60,02372479;51,12692764;42,46737841;58,1257414;96,32265718;68,4460261;40,45174538;49,58932238;52,46406571;25,15400411;79,36344969;49,69199179;165,9327926;86,79026651;101,9698725;74,62340672;77,86790267;69,06141367;154,6875;39,95535714;86,60714286;28,57142857;55,80357143;75,22321429;28,57142857;269,3527081;65,25759577;50,33025099;96,03698811;58,65257596;83,22324967;35,00660502
Q8N5J2;26,09493837;118,8941771;122,2404372;112,3816124;80,03642987;94,06329406;35,428051;24,27795874;36,72819779;70,4329983;72,50116064;72,32679062;115,5463155;117,047817;20,80347448;16,19459743;16,19459743;34,06148737;27,12591344;43,55214903;26,5276685;79,5715078;90,74092824;87,70097584;108,6625087;92,36718051;37,19950434;137,2601858;110,1883977;89,05249488;70,4329983;49,55520004;65,58001886;141,9263905;93,71869955;37,19950434;108,6625087;109,2631093;26,5276685;35,70032573;28,9235765;42,70760737;42,41042345;35,08799365;35,15225025;77,63205829;67,54561255;141,9263905;110,1883977;110,1883977;110,1883977;110,1883977;110,1883977;141,9263905;105,6826057;93,62439362;90,43659044;84,13028413;109,2862093;143,7283437;98,12889813;64,85579069;37,19950434;37,19950434;37,19950434;37,19950434;37,19950434;37,19950434;53,87978142;14,48087432;148,3060109;27,26775956;179,3442623;52,73224044;39,07103825;41,26394052;32,78810409;29,81412639;34,72118959;47,06319703;49,14498141;44,3866171;30,33044847;19,59087333;29,03225806;8,615263572;28,87490165;20,37765539;21,04234528;50,81433225;35,24429967;31,46579805;6,123778502;41,17263844;68,61826698;29,03981265;42,79859485;25,40983607;41,62763466;42,44730679;27,40046838;40,146282;28,03738318;35,1076798;36,40796424;28,89069484;20,76391711;21,65786266
Q8N5W9;25,4;444,7;723,4;133;270,9;58,3;143;49,4;28;231,6;205,6;341;93,87657851;330,2333333;453,7;25,93333333;11;91,41596803;65,03333333;76;29,7;691,9;1,2;48,4;224,5;2,3;74,3;7,9;474,6;70,1;305,1;46,9;71,9;6,4;105,9;69,3;23,4;40,6;25,8;418,1;66,5;32,6;297,5;71,3;373,1;29,5;19,6;398,6;226,1;345,2;161;223,8;58,3;28,3;116,5832738;65,9042173;105,7183703;73,62401716;80,77197999;134,9535382;70,26447462;87,454324;41,77831912;51,82704019;115,2862363;102,8014616;131,8514007;83,00852619;43,19690265;18,69469027;107,5774336;29,4800885;61,11725664;75,44247788;33,35176991;127,1770335;113,6842105;45,26315789;64,01913876;64,11483254;137,2248804;86,79425837;280,2955665;66,99507389;186,2068966;74,71264368;214,9425287;141,2151067;354,3014058;277,8214915;199,4;148,2214915;140,4333333;277,5;142,8066038;197,759434;177,240566;79,36320755;82,42924528;204,9528302;90,21226415;355,4333333;373,7531447;59,42724375;373,7531447;373,7531447;368,0666667;269,3666667
Q8N6C8;92,03333333;103,288757;78,63333333;60,26666667;164,8333333;59,3;224,7666667;113,8598326;90,63582094;118,3903376;73,2;62;164,2666667;157,8666667;157,8666667;55,96666667;116,3666667;52,15656816;104,2333333;161,5;33,4;128,6;118,6;72,2;330,8;35,1;14,2;10,6;12,4;36,5;73,5;43;148,3;19,3;89,1;167,7;102,5;156,8;41,1;128,7;182,9;24,3;161;385,9;93;195,4;22,7;37,6;44,9;73,9;32,5;69,5;31,2;23,1;90,34045179;49,230131;103,5666667;62;72,3;103,5666667;62;61,79039301;70,23289665;95,19650655;98,32605531;74,67248908;92,2852984;101,0917031;51,97823937;51,92878338;53,06627102;155,9347181;80,11869436;191,4441147;69,3867458;40,8;51;69,47646773;71,44153324;88,84036875;62,24429888;51;72,76819205;60,16504126;54,16354089;68,41710428;76,8192048;91,29782446;60,93096234;64,85355649;81,85146444;123,0648536;136,6631799;49,73849372;148,8;134,2857143;186,5142857;173,1428571;126,8571429;312,9142857;135,3142857;61,20466321;47,99222798;39,05440415;32,83678756;45,33678756;36,65803109;47,92746114
Q8N7B9;175,7716049;175,7716049;109,2357724;80,99070222;105,9837398;85,98648392;105,9837398;122,1288515;145,2157616;98,13236722;113,5336021;67,19802555;114,1923436;144,6311858;120,961718;138,4259259;138,4259259;115,7718684;122,1288515;113,4964995;146,720679;85,79746318;78,68147858;107,0491835;132,9973653;111,4477472;34,65447154;152,9522358;57,71992819;57,71992819;57,71992819;51,46571875;72,44165171;41,325246;34,65447154;34,65447154;34,65447154;122,1288515;146,720679;121,3352007;136,2493978;120,1411947;145,0046685;116,3809979;143,8106625;122,1288515;146,720679;98,13236722;98,13236722;69,2763858;182,8882016;98,13236722;182,8882016;182,8882016;80,28408254;70,93162819;59,84858261;72,75091383;69,2763858;69,2763858;72,75091383;60,05385996;66,87612208;67,1454219;70,10771993;59,69479354;43,3572711;83,30341113;42,25202626;34,65447154;41,325246;82,59176582;41,325246;113,5336021;101,198698;34,58188153;46,55923345;36,45470383;44,16376307;23,34494774;45,38327526;33,92857143;170,6018519;179,5138889;257,7546296;78,24074074;112,037037;157,5231481;109,3837535;134,3137255;120,3081232;112,8851541;133,1932773;180,3921569;71,41463415;130,7317073;90,43902439;84,09756098;120,9756098;89,56097561;107,4146341;146,720679;119,7073171;180,1311728;137,7901987;108,9554351;146,720679;135,4154568
Q8N8A2;0,1;157,2;87;10,1;21,5;8,3;17,6;10,9;9,4;63,3;11,1;25;184,6;295,5;513,9;413,1;286,1;305,9;537,4;242,7;101,6365202;76,74328248;98,33333333;35,9;43,66666667;222,0903308;76,77105943;3,8;21,3;17,9;86,5;14,9;91,1;92,58525799;40,9;51,37105943;124,1374046;43,66666667;101,6365202;98,53333333;37,2;35,9;59,2489917;47,50444042;38,39608656;86,97788698;37,5;114,9;81,7;117,4;78,8;66,2;71,6;62,2;265,0763359;512,4045802;169,8473282;358,3969466;403,4351145;313,3587786;266,4122137;146,4912281;40,74074074;55,65302144;120,3703704;110,9161793;98,92787524;71,34502924;100,2457002;51,5970516;135,012285;49,75429975;138,9434889;97,42014742;70,39312039;166,7958656;53,74677003;53,48837209;52,71317829;71,57622739;72,86821705;72,73901809;100,7751938;23,68647717;74,07407407;24,46167097;124,1171404;80,01722653;83,98576512;31,10320285;31,74377224;33,02491103;18,79003559;23,48754448;121,31324;59,95694295;100;51,45317546;46,17868676;105,5974166;45,20990312;140,4790419;6,586826347;52,33532934;22,39520958;28,50299401;28,86227545;4,431137725
Q8NB16;220,7572684;145,7548669;101,3205829;112,1072944;134,1985428;72,34303645;114,298725;89,01706321;119,4256195;125,3090998;87,03444031;84,70122362;90,86757991;99,97596732;102,4273011;74,10412441;74,10412441;111,2016277;140,7153052;105,5622083;212,1027721;140,2114368;165,4398232;121,5010126;82,55700397;137,8130693;100,8892792;101,3205829;142,7107959;142,7107959;142,7107959;107,5650118;94,08983452;129,0815667;96,63736915;77,64829811;89,01706321;89,01706321;212,1027721;83,32131699;121,8887042;155,0627596;80,86998318;74,44454579;90,86318839;81,42076503;118,2362732;90,03277244;101,3205829;129,0815667;101,3205829;76,87416332;80,64663024;101,3205829;322,7164782;190,5671157;169,709263;125,3090998;114,7954242;116,6361203;105,409282;349,1725768;39,95271868;96,92671395;96,45390071;145,3900709;186,2884161;145,3900709;497,1311475;40,98360656;100,6830601;117,0765027;100,273224;198,9071038;103,0054645;186,6580368;94,08983452;107,7226162;94,08983452;94,08983452;95,20533788;95,20533788;210,3448276;41,98782961;236,3083164;26,57200811;272,2109533;153,7525355;121,8457102;58,97620764;69,14203317;81,6149964;116,2941601;114,4917087;180,2208835;88,95582329;132,8313253;75,40160643;80,62248996;94,47791165;66,36546185;197,1391417;93,49804941;108,7126138;96,87906372;84,52535761;80,10403121;94,53836151
Q8NBF2;143,3813443;143,3813443;22,43333333;102,7634661;44,3;160,9124957;89,36666667;28,58168246;131,7877309;103,9584448;46,5092449;27,9;307,0666667;112,8759116;53,93339076;27,26666667;82,9;12,69738731;82,9;27,26666667;157,4074074;183,4525026;38,83333333;46,5092449;8,9;47,5092449;38,83333333;2,8;7,4;0,5;57,5;2,4;23,8;138,2162751;22,43333333;104,8491999;27,9;25,93333333;499;314,7;107,5;32,2;286,4;51,6;181,3;35,2;157,4074074;21,8;103,9584448;106,5158665;3,433333333;38,24257824;20,13333333;117,3294095;89,59013008;74,03374191;27,9;20,13333333;20,13333333;36,57591157;20,13333333;157,2012257;112,8702758;151,2768131;218,5903984;327,9877426;254,6475996;182,8396323;74,03374191;20,13333333;20,13333333;96,72245566;20,13333333;47,5092449;20,13333333;21,8;20,13333333;88,84902962;99,36996936;148,9955737;57,59009193;20,13333333;172,1193416;5,658436214;130,0411523;8,230452675;197,0164609;103,0864198;87,76916451;26,22739018;49,82773471;11,71403962;24,20327304;12,87683032;49,22305484;20,13333333;20,13333333;20,13333333;101,5201646;36,57591157;101,5201646;20,13333333;89,36666667;44,31371742;131,7877309;29,73333333;89,36666667;20,13333333
Q8NBJ5;75,94381036;99,25702281;102,1597392;98,40438793;106,3569682;120,8676141;66,82966585;62,76463263;68,99860816;78,15769366;73,91771011;59,89090511;139,3168786;88,30715532;141,2619344;49,40005853;49,40005853;33,88387343;62,76463263;49,40005853;75,79748317;84,45216049;100,5297474;93,81299807;82,19895288;83,71576546;42,71762208;107,0022292;113,5030864;113,5030864;84,4462739;64,87364355;73,0734404;96,90499659;73,50807281;42,71762208;82,19895288;140,762902;75,79748317;149,9792445;67,85340027;109,9860344;87,67123288;87,67123288;87,67123288;62,63243684;77,56174909;96,90499659;86,01806524;86,01806524;86,01806524;86,01806524;86,01806524;96,90499659;308,6013463;205,2356021;105,1608078;82,49813014;100,8227375;111,8922962;52,20643231;161,3425926;49,88425926;117,1296296;118,6342593;122,1064815;99,76851852;103,7037037;291,6870416;4,767726161;123,3496333;58,6797066;115,1589242;127,7506112;67,97066015;346,2420382;52,22929936;41,01910828;44,96815287;42,1656051;49,29936306;30,06369427;58,82352941;36,96224759;59,26251097;13,2572432;70,58823529;97,98068481;285,3051059;77,58405978;87,04856787;49,8132005;51,43212951;98,38107098;217,2944335;46,44673009;74,42727222;59,89090511;53,03504956;82,19895288;54,35139775;75,79748317;106,8311984;96,90499659;68,99860816;68,43093258;82,19895288;82,19895288
Q8NBP7;180,4;29,5;222,2;19;60,2;53,3;186,8;38;72,62964114;262,1996983;32,88278278;256,3333333;44,16666667;44,16666667;103,9666667;119,4333333;48,2;158,9802224;85,46666667;119,4333333;134,7931255;243,9096211;85,46666667;32,88278278;145,1666667;73,41709526;67,44088917;105,3873355;159,7666667;111,7429544;111,7429544;126,7885483;79,81027004;255,8429544;243,9096211;111,7429544;44,17117117;109,7217217;71,24308216;107,1827828;99,44099617;64,06545388;119,7924925;81,13159136;68,80581731;154,5291046;266,5;241,9;427,8;31,3;94,3;206,1;135,1;128,9;84,44294692;96,11031031;221,7333333;111,7429544;95,24944945;95,24944945;126,0009791;96,11031031;111,7429544;117,4257372;111,7429544;111,7429544;111,7429544;126,0009791;111,7429544;111,7429544;122,1;95,24944945;111,7429544;103,8246914;221,7333333;60,01993143;77,54121938;111,7429544;126,0009791;126,0009791;82,77990634;92,69902086;90,37888463;95,24944945;90,37888463;221,7333333;126,0009791;221,7333333;50,93093093;69,12912913;48,34834835;60,72072072;65,16516517;60,24024024;46,16858238;97,82886335;40,42145594;76,43678161;67,11366539;74,07407407;106,1941252;141,8963616;130,429989;156,2293275;150,9371555;260,9702315;186,3285557;158,3241455
Q8NF50;70,58603957;70,58603957;136,0596564;125,1207729;421,310628;373,4666667;373,4666667;81,50943396;79,35104766;97,86572866;83,12551272;116,6355488;337,6;606,7;389,4;141,4;1077,7;10,4;32,3;22,1;69,35423666;77,92949449;125,6634478;96,99024701;98,4057971;79,84048856;143,7521999;98,4057971;89,29555293;89,29555293;97,61448477;91,7089822;42,06235135;116,6355488;116,6355488;143,7521999;98,4057971;155,3623188;69,35423666;88,97274633;93,43881323;135,1642322;83,43815514;101,8148943;78,34086128;110,9222754;84,47371126;83,12551272;98,4057971;98,4057971;98,4057971;88,84582892;98,4057971;98,4057971;284,2028986;256,5217391;100,5797101;118,8405797;147,5362319;108,9855072;67,39130435;361,5112161;17,00118064;41,79456907;106,6115702;66,82408501;94,45100354;59,03187721;197,7107434;116,6355488;108,5056901;107,9710145;129,5125309;118,4979864;121,7830106;119,5353749;112,0380148;130,4118268;163,6747624;137,1700106;128,5110876;102,9567054;62,15005599;28,21948488;65,84546473;36,84210526;78,72340426;67,18924972;108,1761006;95,59748428;63,14465409;60,50314465;120,8805031;91,57232704;285,5687606;80,30560272;231,7487267;129,5415959;132,7674024;179,1171477;137,860781;223,5074627;60,19900498;148,7562189;69,52736318;48,75621891;37,31343284;59,45273632
Q8NHP6;3,9;93,6;34,2;383,2;44,8;30,6;32,7;29,5;10,3;67,7;123,8;62,8;12,8;54,6;81,9;402;241,8;297;4,1;347;12,1;13,3;542,5;303,6;62,7;270;184,3;12,9;85;69,6;154,2;83;44,6;4,4;90,7;118,9;18,5;107,2;121,9405321;66,36666667;55,3;270,2;60,21960784;86,95984073;63,49215686;195,3534785;7,6;50,3;37,1;135,5;61,6;37,4;54,9;45,2;125,8122744;113,0866426;144,9458484;126,1732852;121,299639;197,2021661;155,1444043;106,7379679;62,99465241;54,65240642;121,3903743;96,79144385;168,1283422;246,5240642;102,9945554;97,64065336;137,5680581;336,569873;160,3448276;348,8203267;131,7604356;50,53353659;32,08841463;36,35670732;32,08841463;26,98170732;56,70731707;57,54573171;109,3896714;32,76995305;107,7934272;17,46478873;107,2300469;149,2018779;66,94117647;102,5882353;117,0588235;58,35294118;94,58823529;60,11764706;93,85665529;77,81569966;133,105802;64,16382253;77,58816837;129,1240046;63,70875995;81,20531154;96,42492339;91,113381;86,61899898;43,92236977;67,41573034;39,63227783
Q8TAC1;155,8;243;54,36666667;6,633333333;53,43333333;38,36666667;38,36666667;208,1333333;798,9;615,2;2,3;6,9;2351,2;811,2;760,7;24,4;38,4;41,3;35,4;48,2;966,2;149,3;4,3;11,3;8,5;2,5;11,2;375;57;22,5;6,3;11;3,9;353,6;109;4,8;2,5;9,7;38,36666667;291,1666667;60,93333333;5,366666667;257,1333333;52,66666667;53,46666667;6;155,8;105,1;87,7;22,7;12,76666667;22,7;60,93333333;87,7;208,1333333;22,7;5;13,26666667;7,366666667;7,366666667;13,26666667;28,6;13,26666667;13,26666667;13,26666667;13,26666667;13,26666667;13,26666667;28,6;7,366666667;13,26666667;4,533333333;13,26666667;4,533333333;7,366666667;28,6;13,26666667;12,76666667;12,76666667;7,366666667;13,26666667;13,26666667;55,53333333;5;55,53333333;7,066666667;53,46666667;7,366666667;53,46666667;257,1333333;53,46666667;53,46666667;7,366666667;53,46666667;7,366666667;55,53333333;13,26666667;7,366666667;55,03333333;7,366666667;55,03333333;53,46666667;255,6666667;55,03333333;256,4333333;257,1333333;257,1333333;55,03333333
Q8TAQ2;95,33898305;95,33898305;206,5713074;62,26190476;64,78911565;67,61904762;59,63333333;138,7331256;138,7158166;166,9847201;71,73129252;86,6707483;59,94557823;35,94557823;59,94557823;90,3;28,04143126;108,2153303;239,6677051;90,3;114,2655367;186,2292738;90,3;62,26190476;107,7666667;52,08503401;31,98841699;7,8;214;200,9;56,5;108,9;13,5;55,49795918;126,4666667;63,78841699;62,16054422;59,63333333;114,2655367;148,2312925;172,3815443;114,441361;178,8734289;46,65291751;149,195171;119,3006231;56,38195165;159,6605442;64,78911565;71,73129252;124,6272109;80,83223148;122,1;64,78911565;258,122449;136,0816327;2,693877551;94,6122449;8,081632653;35,67346939;64,08163265;166,6053358;95,76816927;187,8564857;66,42134315;317,7552898;322,5390984;152,3459062;145,7017786;76,49387755;122,1;35,94557823;94,45508366;70,16110951;122,1;72,68339768;42,56756757;33,59073359;25,96525097;39,76833977;72,39382239;31,46718147;207,3446328;14,12429379;150,5649718;4,237288136;125;10,4519774;100,4938776;94,56462585;52,08503401;76,49387755;59,63333333;56,65933697;187,22334;83,8028169;245,472837;42,65593561;61,46881288;118,3098592;49,39637827;192,211838;262,305296;417,6012461;298,9096573;109,1900312;114,7975078;40,96573209
Q8TB03;155,7;144;165,3;9,3;56,2;15;64,4;2,1;245,9;209,3;8,9;27,9;245,7;129,1;357,2;6,1;7,1;6,2;4,1;6,2;71,7752235;12,4999105;152,1507164;77,84282238;137,4666667;108,1544607;37,24629308;143,2819681;15,89584143;15,89584143;54,56607073;10,93405882;7,695297318;89,43502866;139,8878075;93,88987503;82,16666667;146,3333333;71,7752235;246,6333333;112,4728704;77,84282238;260,5333333;64,17464996;21,53033653;127,9264666;231,7;397,1;290,6;133,5;219,5;165;201,8;225,4;82,03333333;99,17460192;196,3666667;104,7321297;104,0472211;104,0472211;93,88987503;16,98406529;2,603964244;12,32024874;16,55654878;17,48931209;13,64166343;8,161678974;100,405515;100,973236;147,0397405;118,9781022;107,6236821;215,3284672;175,1824818;119,9280218;7,695297318;9,521958803;7,695297318;7,695297318;39,46310843;39,46310843;102,2222222;50,57471264;66,89655172;23,67816092;86,43678161;26,66666667;169,2666667;120,8777778;105,7146893;94,8724346;158,424412;128,512675;37,91451732;15,69638909;30,25055269;11,8275608;14,51731761;18,6440678;11,23802506;124,0487062;92,61796043;116,9710807;99,695586;113,7747336;106,3926941;63,39421613
Q8TC07;55,6;92,4;90;87;16,7;11,3;15,6;1,8;44,3;36,1;140,1;6,8;58,75968992;24,3;36,63333333;107,4666667;107,4666667;37,39137218;90,76666667;92;4,2;8,5;221,8;386,9;9;45,2;55,4;70,89147287;69,50107741;69,50107741;72,63816451;43,00771998;43,37964528;53,58720722;53,58720722;36,93161475;70,89147287;17,59224806;21,99066166;21,17488005;17,11385547;204,6666667;12,8530906;13,04088072;12,58495625;50,77889068;47,42332149;37,87054264;43,29844961;70,89147287;43,29844961;47,30912777;43,29844961;43,29844961;137,7325581;36,97674419;90,46511628;52,38372093;48,02325581;91,27906977;69,01162791;80,60666335;34,0626554;40,67628046;96,5191447;56,38985579;55,59423173;44,10740925;59,66811075;53,58720722;54,65737749;69,4379845;41,19521294;29,37745722;51,9425735;87,86251343;39,31256713;28,62513426;39,36627282;42,80343716;52,36305048;48,87218045;22,30953194;15,23744448;21,86539119;10,42022549;22,78783738;20,87461565;29,12785775;11,13463167;18,92464014;18,50127011;11,7273497;10,33022862;25,55264144;20,53203447;29,56163357;7,455976021;20,56950169;34,43237167;13,82540277;51,73667205;35,05654281;49,31340872;45,19386107;31,7447496;28,35218094;20,4361874
